stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
AI030,8201,"KILBORN / BRAESIDE",,  45.386875, -75.660469,,,0,
AI040,8307,"KILBORN / BRAESIDE",,  45.386723, -75.660316,,,0,
AI050,7213,"KILBORN / WEBSTER",,  45.387112, -75.657028,,,0,
AI060,7211,"KILBORN / WEBSTER",,  45.386955, -75.656982,,,0,
AI070,8200,"KILBORN / PROSPECT",,  45.387299, -75.654510,,,0,
AI080,7212,"KILBORN / PROSPECT",,  45.387112, -75.654808,,,0,
AI090,7214,"KILBORN / FEATHERSTON",,  45.387493, -75.651558,,,0,
AI100,8415,"KILBORN / FEATHERSTON",,  45.387341, -75.651405,,,0,
AI110,7215,"KILBORN / PLAYFAIR",,  45.387650, -75.649513,,,0,
AI120,7216,"KILBORN / PLAYFAIR",,  45.387486, -75.649376,,,0,
AI140,7227,"KILBORN / VIRGINIA",,  45.387890, -75.645462,,,0,
AI150,8416,"KILBORN / VIRGINIA",,  45.387901, -75.643822,,,0,
AI160,8418,"KILBORN / BEAUMONT",,  45.388088, -75.643288,,,0,
AI170,7229,"KILBORN / DELMAR",,  45.388298, -75.640320,,,0,
AI180,7228,"KILBORN / DELMAR",,  45.388153, -75.639954,,,0,
AI190,7230,"KILBORN / FEATHERSTON",,  45.388386, -75.638405,,,0,
AI200,8911,"KILBORN / FEATHERSTON",,  45.388386, -75.637619,,,0,
AI230,8333,"KILBORN / HAIG",,  45.389378, -75.635513,,,0,
AI240,8331,"KILBORN / HAIG",,  45.389297, -75.635437,,,0,
AI295,8414,"FEATHERSTON / RYDER",,  45.384243, -75.636856,,,0,
AI300,8411,"FEATHERSTON / RYDER",,  45.384529, -75.636635,,,0,
AI310,7219,"FEATHERSTON / CONNECTICUT",,  45.383549, -75.639137,,,0,
AI320,1353,"FEATHERSTON / CONNECTICUT",,  45.383396, -75.638985,,,0,
AI330,8410,"FEATHERSTON / VIRGINIA",,  45.383186, -75.642593,,,0,
AI340,7220,"FEATHERSTON / VIRGINIA",,  45.383217, -75.643150,,,0,
AI350,7221,"FEATHERSTON / JEFFERSON",,  45.383171, -75.644165,,,0,
AI360,7223,"JEFFERSON / FEATHERSTON",,  45.382923, -75.644730,,,0,
AI370,7222,"JEFFERSON / ARIZONA",,  45.381645, -75.644623,,,0,
AI380,7224,"JEFFERSON / HERON",,  45.380680, -75.644318,,,0,
AI400,8398,"RYDER / WALKLEY",,  45.382477, -75.634315,,,0,
AI450,5823,"HERON / JEFFERSON",,  45.380272, -75.644882,,,0,
AI460,8393,"HERON / SANDALWOOD",,  45.379810, -75.648361,,,0,
AI470,8818,"HERON / BRIARHILL",,  45.379929, -75.649559,,,0,
AI480,8397,"HERON / BAYCREST",,  45.379650, -75.653343,,,0,
AI490,4083,"HERON / BAYCREST",,  45.379536, -75.652328,,,0,
AI500,7225,"HERON / FINN",,  45.379440, -75.656540,,,0,
AI510,8392,"HERON / FINN",,  45.379322, -75.656464,,,0,
AI521,9005,"HERON / ALTA VISTA",,  45.379093, -75.660759,,,0,place_4543
AI530,7226,"HERON / ALTA VISTA",,  45.378971, -75.660316,,,0,place_4543
AJ005,1806,"RING ROAD / GENERAL HOSPITAL",,  45.399914, -75.648544,,,0,place_4531
AJ008,7072,"CHEO HOSPITAL",,  45.399727, -75.651184,,,0,
AJ010,1808,"RING ROAD / CHILDRENS HOSPITAL",,  45.400879, -75.652405,,,0,
AJ015,7231,"RING ROAD / MAISON RONALD MCDONALD HOUSE",,  45.402058, -75.653435,,,0,
AJ020,1591,"RING ROAD / REHABILITATION/CENTRE",,  45.402958, -75.649857,,,0,
AJ022,7232,"RING ROAD",,  45.403721, -75.648621,,,0,
AJ025,2089,"RING ROAD",,  45.403442, -75.646141,,,0,
AJ028,7233,"RING ROAD / CANCER CENTRE",,  45.402103, -75.645203,,,0,
AJ030,7234,"RING ROAD / HÔPITAL GENERAL HOSPITAL",,  45.399998, -75.647255,,,0,place_4531
AJ080,8210,"SMYTH / ALTA VISTA",,  45.398624, -75.661201,,,0,
AJ090,8222,"SMYTH / FAIRBANKS",,  45.398483, -75.659492,,,0,
AJ100,7235,"SMYTH / VALOUR",,  45.398739, -75.658501,,,0,
AJ110,7237,"SMYTH / BARNHART",,  45.398830, -75.654976,,,0,
AJ120,7236,"SMYTH / BARNHART",,  45.398914, -75.655357,,,0,
AJ130,7238,"SMYTH / SOUTHHAVEN",,  45.398918, -75.653656,,,0,
AJ150,7239,"SMYTH / HIGHLAND",,  45.399117, -75.650024,,,0,
AJ180,8565,"SMYTH / LYNDA",,  45.399380, -75.646904,,,0,
AJ190,8564,"SMYTH / LYNDA",,  45.399643, -75.645744,,,0,
AJ200,7244,"SMYTH / ROGER GUINDON",,  45.399876, -75.642235,,,0,place_4698
AJ210,7242,"SMYTH / ROGER GUINDON",,  45.399647, -75.642609,,,0,
AJ220,8563,"SMYTH / BOTSFORD",,  45.400066, -75.639793,,,0,
AJ230,7243,"SMYTH / DAUPHIN",,  45.399891, -75.639145,,,0,place_4698
AJ240,7245,"SMYTH / HAIG",,  45.400410, -75.635101,,,0,
AJ250,8358,"SMYTH / HAIG",,  45.400265, -75.634003,,,0,
AJ260,8568,"SMYTH / SAUNDERSON",,  45.400677, -75.631241,,,0,
AJ270,7246,"SMYTH / SAUNDERSON",,  45.400467, -75.631126,,,0,
AJ280,8356,"SMYTH / CUBA",,  45.400871, -75.628502,,,0,
AJ290,8360,"SMYTH / CUBA",,  45.400661, -75.628365,,,0,
AJ300,8351,"SMYTH / RUSSELL",,  45.400963, -75.626328,,,0,
AJ310,7247,"SMYTH / OTHELLO",,  45.400833, -75.626015,,,0,
AJ320,8239,"PLEASANT PARK / ALTA VISTA",,  45.393169, -75.662453,,,0,
AJ330,7248,"PLEASANT PARK / AD. 327",,  45.393391, -75.659256,,,0,
AJ340,8243,"PLEASANT PARK / AD. 328",,  45.393219, -75.659210,,,0,
AJ350,7251,"PLEASANT PARK / FAIRBANKS",,  45.393570, -75.656586,,,0,
AJ360,7249,"PLEASANT PARK / FAIRBANKS",,  45.393490, -75.655525,,,0,
AJ370,8238,"PLEASANT PARK / AD. 433",,  45.393764, -75.653862,,,0,
AJ380,7250,"PLEASANT PARK / AD. 452",,  45.393692, -75.652893,,,0,
AJ390,7252,"PLEASANT PARK / AD. 501",,  45.393963, -75.650322,,,0,
AJ400,8244,"PLEASANT PARK / AD. 504",,  45.393879, -75.650108,,,0,
AJ410,7253,"PLEASANT PARK / LYNDA",,  45.394188, -75.648094,,,0,
AJ420,7255,"PLEASANT PARK / LYNDA",,  45.394085, -75.647408,,,0,
AJ430,7254,"PLEASANT PARK / NORWAY",,  45.394382, -75.645119,,,0,
AJ440,7256,"PLEASANT PARK / NORWAY",,  45.394230, -75.645119,,,0,
AK090,8338,"PLEASANT PARK / DORVAL",,  45.393723, -75.640007,,,0,
AK100,8335,"PLEASANT PARK / DORVAL",,  45.393642, -75.639915,,,0,
AK110,7268,"PLEASANT PARK / HAIG",,  45.393860, -75.636749,,,0,
AK120,8337,"PLEASANT PARK / HAIG",,  45.394062, -75.636147,,,0,
AK130,8336,"PLEASANT PARK / CAMROSE",,  45.394115, -75.633499,,,0,
AK140,7269,"PLEASANT PARK / CAMROSE",,  45.394283, -75.633141,,,0,
AK145,6915,"PLEASANT PARK / ARCH",,  45.394226, -75.631721,,,0,
AK151,3329,"PLEASANT PARK / ARCH",,  45.394382, -75.631798,,,0,
AK155,6918,"PLEASANT PARK / SAUNDERSON",,  45.394527, -75.627441,,,0,
AK160,7071,"PLEASANT PARK / SAUNDERSON",,  45.394711, -75.626770,,,0,
AK360,8340,"CANTERBURY / HALIFAX",,  45.389423, -75.626190,,,0,place_3503
AK366,0540,"CANTERBURY / CANTERBURY H.S.",,  45.388599, -75.625336,,,0,place_3503
AK370,8345,"CANTERBURY / PLESSER",,  45.389378, -75.626915,,,0,place_3503
AK380,7275,"CANTERBURY / AD. 860",,  45.389114, -75.629013,,,0,
AK390,7276,"CANTERBURY / AD. 860",,  45.389221, -75.629158,,,0,
AK420,7277,"CANTERBURY / HARDING",,  45.389030, -75.632034,,,0,
AK430,7278,"CANTERBURY / HARDING",,  45.389172, -75.631874,,,0,
AK440,7279,"CANTERBURY / URBANDALE",,  45.389179, -75.634186,,,0,
AK500,5803,"HALIFAX / AD. 2215",,  45.388813, -75.623787,,,0,
AK510,5804,"HALIFAX / DAKOTA",,  45.388195, -75.621666,,,0,
AK530,1989,"WALKLEY / HALIFAX",,  45.387543, -75.621262,,,0,
AK540,8491,"WALKLEY / HALIFAX",,  45.387688, -75.620201,,,0,
AK550,7280,"WALKLEY / AD. 2099",,  45.386650, -75.623528,,,0,
AK560,8314,"WALKLEY / AD. 2080",,  45.387047, -75.622246,,,0,
AK590,8324,"WALKLEY / HARDING",,  45.384975, -75.627777,,,0,
AK600,1899,"WALKLEY / HARDING",,  45.385281, -75.626556,,,0,
AK610,7281,"WALKLEY / CONROY",,  45.383507, -75.631378,,,0,
AK620,7282,"WALKLEY / CONROY",,  45.383934, -75.629570,,,0,
AK630,8391,"WALKLEY / RYDER",,  45.382042, -75.634888,,,0,
AK641,6927,"WALKLEY / RYDER",,  45.382313, -75.633835,,,0,
AK650,7283,"WALKLEY / HERON",,  45.381203, -75.636955,,,0,
AK660,8388,"WALKLEY / HERON",,  45.381248, -75.636238,,,0,
AL050,8810,"ELMVALE MALL STOP",,  45.399509, -75.623444,,,0,place_4505
AL060,8813,"ELMVALE MALL STOP",,  45.399212, -75.623291,,,0,place_4505
AL090,8328,"ST LAURENT / AD. 1971",,  45.397491, -75.622131,,,0,
AL100,8329,"ST LAURENT / TAWNEY",,  45.396267, -75.621681,,,0,
AL110,7284,"ST LAURENT / TAWNEY",,  45.396084, -75.621376,,,0,
AL130,8347,"ST LAURENT / CONNERY",,  45.393978, -75.620422,,,0,
AL140,8346,"ST LAURENT / NERTA",,  45.393867, -75.620117,,,0,
AL150,7286,"ST LAURENT / JOLIFFE",,  45.392189, -75.619186,,,0,
AL160,7285,"ST LAURENT / JOLIFFE",,  45.392426, -75.619514,,,0,
AL170,8348,"ST LAURENT / FOLEY",,  45.389805, -75.618111,,,0,
AL180,7287,"ST LAURENT / SUSAN",,  45.390499, -75.618256,,,0,
AL200,7288,"ST LAURENT / WALKLEY",,  45.389469, -75.617699,,,0,
AL210,2482,"WALKLEY / ST LAURENT",,  45.389168, -75.617104,,,0,
AL220,8315,"WALKLEY / ST LAURENT",,  45.389065, -75.616997,,,0,
AL230,8323,"WALKLEY / TAWNEY",,  45.390114, -75.615105,,,0,
AL240,7289,"WALKLEY / TAWNEY",,  45.390339, -75.613853,,,0,
AL250,8322,"WALKLEY / MELFORT",,  45.391666, -75.611198,,,0,
AL260,7290,"WALKLEY / MELFORT",,  45.391884, -75.610107,,,0,
AL270,7291,"WALKLEY / RUSSELL",,  45.392715, -75.608437,,,0,
AL280,6898,"WALKLEY / LANCASTER",,  45.393978, -75.604027,,,0,
AL285,6899,"WALKLEY / LANCASTER",,  45.394131, -75.603973,,,0,
AL300,8316,"RUSSELL / WALKLEY",,  45.393635, -75.608566,,,0,
AL310,8313,"RUSSELL / SOUTHVALE",,  45.394218, -75.610741,,,0,
AL311,1237,"RUSSELL / SOUTHVALE",,  45.393993, -75.610039,,,0,
AL320,8281,"RUSSELL / SOUTHVALE",,  45.394379, -75.610535,,,0,
AL330,7292,"RUSSELL / TUPPER",,  45.395454, -75.613403,,,0,
AL340,7295,"RUSSELL / TUPPER",,  45.395226, -75.612701,,,0,
AL350,7296,"RUSSELL / DWIGHT",,  45.396896, -75.615997,,,0,
AL360,7293,"RUSSELL / DWIGHT",,  45.396885, -75.615639,,,0,
AL370,7297,"RUSSELL / SOUTHVALE",,  45.398148, -75.618301,,,0,
AL375,1984,"RUSSELL / ST LAURENT",,  45.399345, -75.620697,,,0,
AL380,7294,"RUSSELL / SOUTHVALE",,  45.398693, -75.618958,,,0,
AL404,0640,"SOUTHVALE / RUSSELL",,  45.394753, -75.609993,,,0,
AL405,8364,"SOUTHVALE / AD. 2630",,  45.395599, -75.609886,,,0,
AL407,0660,"SOUTHVALE / BLACKSTONE",,  45.395580, -75.609642,,,0,
AL415,7298,"SOUTHVALE / AD. 2566",,  45.397682, -75.611603,,,0,
AL417,0641,"SOUTHVALE / BARRYMORE",,  45.397671, -75.611275,,,0,
AL425,7299,"SOUTHVALE / ERINBROOK",,  45.399063, -75.614723,,,0,
AL435,7300,"SOUTHVALE / AD. 2450",,  45.399158, -75.616463,,,0,
AL437,0642,"SOUTHVALE / DELRIDGE",,  45.398838, -75.613159,,,0,
AL443,0643,"SOUTHVALE / RUSSELL",,  45.399288, -75.616844,,,0,
AL445,7301,"SOUTHVALE / RUSSELL",,  45.398750, -75.618217,,,0,
AL594,4044,"OLD INNES / BANTREE",,  45.410034, -75.618248,,,0,
AL595,4047,"OLD INNES / BANTREE",,  45.409969, -75.619011,,,0,
AL597,7318,"OLD INNES / INNES PARK",,  45.410843, -75.616852,,,0,
AL598,7312,"OLD INNES / INNES PARK",,  45.410725, -75.616661,,,0,
AL600,7313,"SHEFFIELD / AD. 2464",,  45.409119, -75.609161,,,0,
AL605,7319,"SHEFFIELD / AD. 2473",,  45.409603, -75.609245,,,0,
AL610,7314,"SHEFFIELD / BANTREE",,  45.406982, -75.607910,,,0,
AL615,7320,"SHEFFIELD / BANTREE",,  45.407318, -75.607887,,,0,
AL620,6594,"2630 SHEFFIELD",,  45.404652, -75.606476,,,0,
AL625,6593,"2625 SHEFFIELD",,  45.404621, -75.606255,,,0,
AL633,6592,"SHEFFIELD / LEEDS",,  45.402672, -75.605263,,,0,
AL635,4045,"SHEFFIELD / LEEDS",,  45.402225, -75.604828,,,0,
AL640,7324,"SHEFFIELD / AD. 2750",,  45.400040, -75.603676,,,0,
AL645,7326,"SHEFFIELD / AD. 2740",,  45.400490, -75.603767,,,0,
AL660,7325,"SHEFFIELD / AD. 2780",,  45.398891, -75.603004,,,0,
AL665,7327,"SHEFFIELD / AD. 2801",,  45.398819, -75.602776,,,0,
CA040,1146,"WELLINGTON / BAY",,  45.419495, -75.707047,,,0,
CA080,7682,"BANK / QUEEN",,  45.420658, -75.701088,,,0,
CA090,7687,"BANK / SLATER",,  45.419392, -75.700027,,,0,
CA100,7688,"BANK / SLATER",,  45.419109, -75.699486,,,0,
CA110,7546,"BANK / SPARKS",,  45.421452, -75.701416,,,0,
CA120,7683,"QUEEN / BANK",,  45.420506, -75.701149,,,0,
CA130,7684,"QUEEN / KENT",,  45.419346, -75.703850,,,0,
CA320,7549,"BAY / SPARKS",,  45.418594, -75.706825,,,0,
CA340,7550,"LYON / QUEEN",,  45.418869, -75.705261,,,0,
CA350,1149,"LYON / QUEEN",,  45.418434, -75.704872,,,0,
CA370,7552,"LYON / LAURIER W",,  45.417042, -75.703644,,,0,
CA400,0367,"KENT / QUEEN",,  45.419498, -75.702637,,,0,place_5495
CA920,3003,"ALBERT / KENT",,  45.418812, -75.703209,,,0,
CA930,3004,"ALBERT / BAY",,  45.417103, -75.707077,,,0,
CA940,3005,"SLATER / BAY",,  45.416164, -75.706902,,,0,
CA950,3006,"SLATER / KENT",,  45.417900, -75.702820,,,0,
CB050,7691,"WELLINGTON / METCALFE",,  45.423588, -75.697807,,,0,
CB080,7692,"WELLINGTON / O'CONNOR",,  45.422825, -75.699600,,,0,
CB100,7693,"WELLINGTON / O'CONNOR",,  45.422699, -75.699600,,,0,
CB110,7694,"WELLINGTON / METCALFE (PARLIAMENT)",,  45.423664, -75.697311,,,0,
CB150,7557,"ELGIN / RIDEAU",,  45.424431, -75.694756,,,0,
CB160,7558,"ELGIN / QUEEN",,  45.423264, -75.695335,,,0,
CB170,7559,"ELGIN / SLATER",,  45.422031, -75.694092,,,0,
CB175,7560,"ELGIN / SLATER",,  45.421837, -75.693298,,,0,
CB200,1228,"QUEEN / O'CONNOR",,  45.421658, -75.698463,,,0,
CB240,7561,"QUEEN / BANK",,  45.420593, -75.700485,,,0,
CB260,1512,"QUEEN / METCALFE",,  45.421982, -75.697273,,,0,
CB900,3001,"ALBERT / METCALFE",,  45.421814, -75.696190,,,0,
CB910,3002,"ALBERT / BANK",,  45.420422, -75.699501,,,0,
CB960,3007,"SLATER / BANK",,  45.419884, -75.698296,,,0,
CB970,3008,"SLATER / METCALFE",,  45.421150, -75.695343,,,0,
CC050,6823,"TORMEY / COBOURG",,  45.433037, -75.677429,,,0,
CC060,6824,"CHARLOTTE / RIDEAU",,  45.432785, -75.676544,,,0,
CC065,4068,"CHARLOTTE / TORMEY",,  45.433090, -75.676598,,,0,
CC070,6822,"COBOURG / BEAUSOLEIL",,  45.432911, -75.678780,,,0,
CC080,1692,"COBOURG / BEAUSOLEIL",,  45.433109, -75.678802,,,0,
CC090,6825,"COBOURG / CLARENCE",,  45.434238, -75.679764,,,0,
CC100,2402,"COBOURG / CLARENCE",,  45.434666, -75.680428,,,0,
CC110,7568,"COBOURG / ST PATRICK",,  45.435123, -75.681259,,,0,
CC120,7567,"COBOURG / ST PATRICK",,  45.435394, -75.681351,,,0,
CC130,5875,"ROCKCLIFFE RETIREMENT RESIDENCE",,  45.438141, -75.681580,,,0,place_5596
CC140,0447,"GARRY J ARMSTRONG",,  45.438210, -75.683708,,,0,place_5596
CC170,7571,"ST PATRICK / COBOURG",,  45.436050, -75.681404,,,0,
CC180,6830,"OLD ST PATRICK / COBOURG",,  45.435287, -75.682625,,,0,
CC190,2964,"OLD ST PATRICK / COBOURG",,  45.435406, -75.681946,,,0,
CC200,6828,"OLD ST PATRICK / BEAUSOLEIL",,  45.434311, -75.684929,,,0,place_5508
CC210,6827,"OLD ST PATRICK / DE LA SALLE H.S.",,  45.434311, -75.684471,,,0,place_5508
CC220,1904,"BEAUSOLEIL / ST PATRICK",,  45.434486, -75.686394,,,0,
CC230,2319,"ST PATRICK / BEAUSOLEIL",,  45.434410, -75.687370,,,0,
CC260,2321,"ST PATRICK / CUMBERLAND",,  45.431755, -75.691025,,,0,
CC320,2322,"MURRAY / DALHOUSIE",,  45.430428, -75.691551,,,0,
CC330,7575,"MURRAY / CUMBERLAND",,  45.431332, -75.689468,,,0,
CC335,2320,"MURRAY / KING EDWARD",,  45.432255, -75.687859,,,0,
CC340,6402,"DALHOUSIE / ST PATRICK",,  45.430573, -75.692741,,,0,
CC345,1883,"DALHOUSIE / ST PATRICK",,  45.430786, -75.692696,,,0,
CC350,6838,"DALHOUSIE / YORK",,  45.428940, -75.691246,,,0,
CC360,6837,"DALHOUSIE / CLARENCE",,  45.429462, -75.691505,,,0,
CC370,7577,"DALHOUSIE / RIDEAU",,  45.427372, -75.689819,,,0,
CC380,7576,"DALHOUSIE / RIDEAU",,  45.427338, -75.690010,,,0,
CC510,2404,"BOTELER / SUSSEX",,  45.433636, -75.698639,,,0,
CC520,7578,"BOTELER / PARENT",,  45.434185, -75.697227,,,0,
CC530,7579,"BOTELER / DALHOUSIE",,  45.434509, -75.696381,,,0,
CC535,1884,"DALHOUSIE / BRUYÈRE",,  45.432564, -75.694389,,,0,
CC550,6831,"SUSSEX / AD. 100",,  45.437729, -75.697227,,,0,
CC560,6832,"SUSSEX / KING EDWARD",,  45.437645, -75.696869,,,0,
CC580,6836,"SUSSEX / BOTELER",,  45.433460, -75.699127,,,0,
CC600,7581,"SUSSEX / BRUYÈRE",,  45.431473, -75.698326,,,0,
CC670,2490,"BRUYERE / PARENT",,  45.431919, -75.696617,,,0,
CC675,7585,"BRUYERE / PARENT",,  45.432232, -75.695923,,,0,
CC680,2996,"BRUYÈRE / DALHOUSIE",,  45.432568, -75.695023,,,0,
CD010,1845,"RIDEAU / WURTEMBURG",,  45.433449, -75.674820,,,0,
CD015,2329,"RIDEAU / WURTEMBURG",,  45.433151, -75.674942,,,0,
CD020,2337,"RIDEAU / CHARLOTTE",,  45.432526, -75.676811,,,0,
CD040,2325,"RIDEAU / AUGUSTA",,  45.431759, -75.678764,,,0,
CD060,7591,"RIDEAU / CHAPEL",,  45.430923, -75.680756,,,0,
CD100,7594,"RIDEAU / NELSON",,  45.429626, -75.683868,,,0,
CD111,1152,"BESSERER / NELSON",,  45.428608, -75.683876,,,0,
CD120,1658,"RIDEAU / KING EDWARD",,  45.428547, -75.686470,,,0,
CD141,1150,"BESSERER / WALLER",,  45.426891, -75.687897,,,0,
CD150,7596,"RIDEAU / DALHOUSIE",,  45.427353, -75.689339,,,0,
CD900,3000,"MACKENZIE KING 1A",,  45.424129, -75.689369,,,0,place_5580
CD910,3000,"MACKENZIE KING 2A",,  45.424118, -75.689980,,,0,place_5580
CD920,3009,"RIDEAU 3A (RIDEAU ST.)",,  45.426365, -75.691154,,,0,place_5574
CD935,3009,"RIDEAU 4A (RIDEAU ST.)",,  45.426220, -75.691895,,,0,place_5569
CD955,3020,"LAURIER 1A",,  45.424519, -75.687164,,,0,
CD960,3020,"LAURIER 2A",,  45.424709, -75.687012,,,0,
CD975,3021,"CAMPUS 1A",,  45.420345, -75.682053,,,0,
CD985,3021,"CAMPUS 2A",,  45.420486, -75.681892,,,0,
CE010,5857,"CHARLOTTE / BESSERER",,  45.432384, -75.675819,,,0,
CE020,6816,"CHARLOTTE / BESSERER",,  45.432106, -75.675941,,,0,
CE040,6815,"CHARLOTTE / STEWART",,  45.430775, -75.674446,,,0,
CE050,7604,"CHARLOTTE / WILBROD",,  45.430042, -75.674194,,,0,
CE060,7605,"LAURIER E / RANGE",,  45.428871, -75.674210,,,0,
CE070,6817,"LAURIER / RANGE",,  45.428848, -75.674820,,,0,
CE080,7606,"LAURIER / GOULBURN",,  45.428291, -75.676147,,,0,
CE090,6814,"LAURIER / GOULBOURN",,  45.427837, -75.676590,,,0,
CE100,7607,"LAURIER / CHAPEL",,  45.427494, -75.678001,,,0,
CE110,7608,"LAURIER / CHAPEL",,  45.427422, -75.677666,,,0,
CE120,6818,"LAURIER / SWEETLAND",,  45.426300, -75.680878,,,0,
CE130,6869,"LAURIER / SWEETLAND",,  45.426308, -75.680290,,,0,
CE140,7609,"LAURIER / KING EDWARD",,  45.425514, -75.682770,,,0,
CE150,6812,"LAURIER / KING EDWARD",,  45.425022, -75.683350,,,0,
CE160,6819,"LAURIER / CUMBERLAND",,  45.424728, -75.684647,,,0,
CE170,7610,"LAURIER E / CUMBERLAND",,  45.424370, -75.684921,,,0,
CE175,7611,"LAURIER E / WALLER",,  45.423882, -75.686035,,,0,
CE205,8259,"SOMERSET E / KING EDWARD",,  45.422112, -75.679840,,,0,
CE210,6796,"SOMERSET E / KING EDWARD",,  45.422245, -75.679962,,,0,
CE220,6792,"SOMERSET E / SWEETLAND",,  45.423138, -75.677422,,,0,
CE230,6795,"SOMERSET E / SWEETLAND",,  45.423370, -75.677307,,,0,
CE240,7614,"SOMERSET E / CHAPEL",,  45.423931, -75.675545,,,0,
CE250,6794,"SOMERSET E / CHAPEL",,  45.424217, -75.675186,,,0,
CE260,7615,"SOMERSET E / GOULBOURN",,  45.425060, -75.673218,,,0,
CE270,7616,"RANGE / TEMPLETON",,  45.423939, -75.670265,,,0,
CE280,6793,"MANN / GOULBOURN",,  45.421745, -75.670502,,,0,
CE290,7617,"MANN / CHAPEL",,  45.421101, -75.672020,,,0,
CE330,2307,"MANN / GREENFIELD",,  45.418751, -75.678154,,,0,
CE365,7613,"KING EDWARD / OSGOODE",,  45.423641, -75.681389,,,0,
CE368,7612,"KING EDWARD / OSGOODE",,  45.423904, -75.681786,,,0,
CE370,6408,"CHAPEL / TEMPLETON",,  45.422771, -75.674286,,,0,place_5527
CE375,7621,"CHAPEL / MANN",,  45.420979, -75.672791,,,0,place_5527
CE380,6805,"CHAPEL / WIGGINS",,  45.419659, -75.671745,,,0,place_5527
CE390,6804,"CHAPEL / WIGGINS",,  45.419964, -75.671638,,,0,place_5527
CE400,6806,"LEES / CHAPEL",,  45.418270, -75.669968,,,0,
CE410,6803,"LEES / CHAPEL",,  45.418465, -75.669838,,,0,
CE440,6801,"LEES / HIGHWAY 417 RAMP",,  45.415100, -75.672119,,,0,
CE450,6807,"LEES / HIGHWAY 417 RAMP",,  45.415295, -75.672104,,,0,
CE460,7622,"LEES / BRUNSWICK",,  45.414310, -75.673897,,,0,
CE470,6808,"LEES / CONCORD",,  45.413517, -75.676361,,,0,
CE480,6800,"LEES / CONCORD",,  45.413364, -75.676147,,,0,
CE490,7623,"LEES / ROSEMERE",,  45.412899, -75.677727,,,0,
CE500,7625,"LEES / ROSEMERE",,  45.412781, -75.677521,,,0,
CE505,6942,"LEES / MAIN",,  45.412128, -75.679321,,,0,
CE510,7624,"LEES / MAIN",,  45.412334, -75.679176,,,0,
CE915,3022,"LEES 1A",,  45.416374, -75.670723,,,0,
CE920,3022,"LEES 1B - NIGHT STOP ONLY",,  45.416210, -75.670303,,,0,
CE945,3022,"LEES 2A",,  45.416481, -75.670517,,,0,
CE960,3022,"LEES 3A",,  45.415977, -75.670372,,,0,
CE970,3022,"LEES 4A",,  45.415939, -75.670166,,,0,
CF001,1141,"ST PAUL U",,  45.408333, -75.674698,,,0,
CF010,6894,"ISABELLA / O'CONNOR",,  45.409683, -75.688873,,,0,
CF015,2428,"METCALFE / PRETORIA",,  45.410397, -75.686424,,,0,
CF020,6854,"PRETORIA / ELGIN",,  45.410549, -75.685242,,,0,
CF030,7628,"PRETORIA / METCALFE",,  45.409992, -75.686623,,,0,
CF040,7629,"PRETORIA / O'CONNOR",,  45.409355, -75.688187,,,0,
CF060,6852,"O'CONNOR / CLEMOW",,  45.406960, -75.686600,,,0,
CF070,7630,"FIRST / O'CONNOR",,  45.405777, -75.685913,,,0,
CF080,2448,"FIRST / BANK",,  45.404549, -75.689034,,,0,
CF090,6843,"GLEBE / BANK",,  45.405285, -75.689178,,,0,
CF100,7631,"O'CONNOR / LINDEN",,  45.406960, -75.686348,,,0,
CF110,6853,"O'CONNOR / PATTERSON",,  45.408371, -75.687477,,,0,
CF120,7632,"STRATHCONA / METCALFE",,  45.409195, -75.686058,,,0,
CF140,2447,"HAWTHORNE / COLONEL BY",,  45.411789, -75.682304,,,0,
CF150,7633,"HAWTHORNE / COLONEL BY",,  45.411926, -75.682594,,,0,
CF160,7634,"HAWTHORNE / MAIN",,  45.412640, -75.680656,,,0,
CF170,7635,"MAIN / GRAHAM",,  45.412205, -75.680023,,,0,
CF175,6799,"MAIN / LEES",,  45.411957, -75.679543,,,0,place_5515
CF190,6809,"MAIN / EVELYN",,  45.411129, -75.679382,,,0,place_5515
CF200,7636,"MAIN / OBLATE",,  45.409500, -75.678093,,,0,
CF210,7639,"MAIN / HAZEL",,  45.408741, -75.677902,,,0,
CF215,1129,"HAZEL / MAIN",,  45.408756, -75.677322,,,0,
CF230,6811,"MAIN / HERRIDGE",,  45.407539, -75.677292,,,0,
CF240,7638,"MAIN / HAZEL",,  45.408298, -75.677383,,,0,
CF250,7640,"MAIN / CLEGG",,  45.406475, -75.676666,,,0,
CF260,6798,"MAIN / CLEGG",,  45.406616, -75.676407,,,0,
CF270,7641,"MAIN / BOWER",,  45.404522, -75.675537,,,0,
CF280,7642,"MAIN / BECKWITH",,  45.404285, -75.675079,,,0,
CF290,6748,"MAIN / RIVERDALE",,  45.403149, -75.674797,,,0,
CF310,6747,"MAIN / CENTENNIAL",,  45.402020, -75.674141,,,0,
CF330,6749,"RIVERDALE / GLENVIEW",,  45.401924, -75.675613,,,0,
CF340,6744,"RIVERDALE / GLENVIEW",,  45.402172, -75.675133,,,0,
CF350,7643,"RIVERDALE / AD. 100 RIVERDALE",,  45.400242, -75.677231,,,0,
CF360,7644,"RIVERDALE / AD. 111",,  45.400196, -75.677017,,,0,
